75.42.4.6,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.4.57,161,"public","Netopia 4686XL v8.7r10"
75.42.4.62,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.4.94,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.4.110,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.4.198,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.6.6,161,"public","Apple Base Station V3.84 Compatible"
75.42.7.54,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.7.222,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.8.183,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
75.42.31.37,161,"public","APC Web/SNMP Management Card (MB:v4.0.1 PF:v5.1.5 PN:apc_hw05_aos_515.bin AF1:v5.1.5 AN1:apc_hw05_sumx_515.bin MN:AP9631 HR:05 SN: ZA1107029350 MD:02/12/2011) (Embedded PowerNet SNMP Agent SW v2.2 compatible)"
75.42.31.171,161,"public","Brother NC-6800h, Firmware Ver.1.04  (09.05.08),MID 8C5-D41,FID 2"
75.42.31.173,161,"public","PortServer TS 8 MEI Version 82000684_T 08/18/2006"
75.42.65.6,161,"public","Apple Base Station V3.84 Compatible"
75.42.67.119,161,"public","Netopia R910 v4.10"
75.42.67.226,161,"public","Apple Base Station V3.84 Compatible"
75.42.68.178,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
75.42.69.131,161,"public","Linux WNR1000v2 2.6.15 #199 Thu Jan 28 09:49:57 CST 2010 mips MIB=01a01"
75.42.69.200,161,"public","Apple Base Station V3.84 Compatible"
75.42.70.35,161,"public","Apple Base Station V3.84 Compatible"
75.42.71.17,161,"public","Apple Base Station V3.84 Compatible"
75.42.71.254,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
75.42.72.66,161,"public","Apple Base Station V3.84 Compatible"
75.42.74.9,161,"public","System Description"
75.42.75.159,161,"public","Apple Base Station V3.84 Compatible"
75.42.76.176,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
75.42.77.162,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.78.206,161,"public","Apple Base Station V3.84 Compatible"
75.42.78.211,161,"public","Apple Base Station V3.84 Compatible"
75.42.80.58,161,"public","Apple Base Station V3.84 Compatible"
75.42.80.115,161,"public","Apple Base Station V3.84 Compatible"
75.42.82.12,161,"public","Apple Base Station V3.84 Compatible"
75.42.83.65,161,"public","Apple Base Station V3.84 Compatible"
75.42.92.64,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.93.135,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.94.2,161,"public","Apple Base Station V3.84 Compatible"
75.42.95.73,161,"public","Apple Base Station V3.84 Compatible"
75.42.95.96,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
75.42.100.86,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.105.182,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.105.222,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.106.6,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.107.78,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.107.118,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.107.150,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.107.182,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.112.46,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.112.126,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.112.174,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.112.214,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.112.230,161,"public","Netopia 3347NWG v7.6.1r6"
75.42.113.25,161,"public","Hardware: x86 Family 15 Model 6 Stepping 4 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Multiprocessor Free)"
75.42.113.30,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.113.38,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.113.134,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.113.142,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.113.158,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.113.182,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.113.249,161,"public"," V6.5.0.7 (070919)"
75.42.115.115,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
75.42.115.140,161,"public","Apple Base Station V3.84 Compatible"
75.42.120.22,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.121.246,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.130.14,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.130.150,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.130.174,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.130.190,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.131.222,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.131.238,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.140.38,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.140.54,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.140.166,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.141.46,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.141.94,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.141.225,161,"public","Netopia 3386 v8.7.4r6"
75.42.141.254,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.142.230,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.143.54,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.143.126,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.143.254,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.146.238,161,"public","Netopia 3346N v7.5.1r10"
75.42.156.85,161,"public","Apple Base Station V3.84 Compatible"
75.42.157.171,161,"public","Apple Base Station V3.84 Compatible"
75.42.161.150,161,"public","Netopia 3346N-ENT v8.5"
75.42.164.126,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.164.142,161,"public","10/100 4-Port VPN Router"
75.42.166.45,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.166.51,161,"public","HP ETHERNET MULTI-ENVIRONMENT"
75.42.166.54,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.166.190,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.166.222,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.166.246,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.167.78,161,"public","Netopia 3346N-ENT v8.5.1r4"
75.42.167.110,161,"public","Netopia 3347-02 v7.8.1r2"
75.42.167.134,161,"public","Netopia 3347-02 v7.8.1r2"
