70.36.2.38,161,"public"," ; AXIS Q1755; Network Camera; 5.02; Dec 12 2008 08:29; 16D; 1; "
70.36.2.54,161,"public","Netopia R910 v8.4r2"
70.36.2.82,161,"public"," V6.6.0.2 (080926)"
70.36.3.122,161,"public","Apple Base Station V3.84 Compatible"
70.36.6.172,161,"public","Apple Base Station V3.84 Compatible"
70.36.7.12,161,"public","ZyWALL 5"
70.36.12.54,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.12.88,161,"public","Hardware: x86 Family 15 Model 2 Stepping 7 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Uniprocessor Free)"
70.36.13.57,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.13.171,161,"public","ZyWALL 5"
70.36.20.114,161,"public","SonicWALL TZ 210 (SonicOS Enhanced 5.6.0.0-30o)"
70.36.21.70,161,"public","SonicWALL NSA 2400 (SonicOS Enhanced 5.8.1.0-30o)"
70.36.25.98,161,"public","My Little SRX100"
70.36.48.93,161,"public","Apple Base Station V3.84 Compatible"
70.36.52.10,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.52.35,161,"public","Apple Base Station V3.84 Compatible"
70.36.52.132,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.52.158,161,"public","Apple Base Station V3.84 Compatible"
70.36.54.117,161,"public","Apple Base Station V3.84 Compatible"
70.36.57.105,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.59.73,161,"public","SMCWBR14T-G Wireless Broadband Router"
70.36.59.150,161,"public","Apple Base Station V3.84 Compatible"
70.36.60.88,161,"public","Apple Base Station V3.84 Compatible"
70.36.81.142,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.82.133,161,"public","Administrator <postmaster@example.com>"
70.36.83.68,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
70.36.83.109,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.83.161,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.83.196,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.85.195,161,"public","-- Unknown --"
70.36.96.7,161,"public","APC Web/SNMP Management Card (MB:v3.8.6 PF:v3.3.4 PN:apc_hw02_aos_334.bin AF1:v3.3.3 AN1:apc_hw02_rpdu_333.bin MN:AP7900 HR:B2 SN: ZA0729001998 MD:07/20/2007) "
70.36.100.72,161,"public","Lantronix SLS 030001"
70.36.118.4,161,"public","POWERALERT 12"
70.36.118.5,161,"public","POWERALERT 12"
70.36.118.6,161,"public","POWERALERT 12"
70.36.118.8,161,"public","POWERALERT 12"
70.36.118.236,161,"public","APC Web/SNMP Management Card (MB:v3.8.6 PF:v3.5.8 PN:apc_hw02_aos_358.bin AF1:v3.5.7 AN1:apc_hw02_rpdu_357.bin MN:AP7900 HR:B2 SN: ZA0824003312 MD:06/10/2008) "
70.36.128.0,161,"public","-- Unknown --"
70.36.128.1,161,"public","-- Unknown --"
70.36.128.14,161,"public","Software Version H131-310CTU-C09_R01_4.5.5.27"
70.36.128.20,161,"public","Apple Base Station V3.84 Compatible"
70.36.128.52,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
70.36.128.134,161,"public","Software Version H131-310CTU-C09_R01_4.5.5.27"
70.36.128.136,161,"public","Apple Base Station V3.84 Compatible"
70.36.128.218,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.128.255,161,"public","-- Unknown --"
70.36.129.0,161,"public","-- Unknown --"
70.36.129.1,161,"public","-- Unknown --"
70.36.129.31,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.129.38,161,"public","Apple Base Station V3.84 Compatible"
70.36.129.44,161,"public","Software Version D131-310CTU-C03_R01_4.5.5.37"
70.36.129.64,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.129.75,161,"public","Software Version H131-310CTU-C07_R01_4.5.5.27"
70.36.129.92,161,"public","Software Version D131-310SNC-C03_R01_4.5.5.37"
70.36.129.117,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.129.200,161,"public","Netopia 3347-02 v7.8.1r2"
70.36.129.211,161,"public","Apple Base Station V3.84 Compatible"
70.36.129.241,161,"public","Apple Base Station V3.84 Compatible"
70.36.129.255,161,"public","-- Unknown --"
70.36.130.0,161,"public","-- Unknown --"
70.36.130.1,161,"public","-- Unknown --"
70.36.130.179,161,"public","Apple Base Station V3.84 Compatible"
70.36.130.255,161,"public","-- Unknown --"
70.36.131.0,161,"public","-- Unknown --"
70.36.131.1,161,"public","-- Unknown --"
70.36.131.4,161,"public","Software Version D131-310CTU-C03_R01_4.5.5.37"
70.36.131.35,161,"public","Apple Base Station V3.84 Compatible"
70.36.131.48,161,"public","Software Version D131-310CTU-C03_R01_4.5.5.37"
70.36.131.118,161,"public","Apple Base Station V3.84 Compatible"
70.36.131.140,161,"public","Apple Base Station V3.84 Compatible"
70.36.131.190,161,"public","Software Version H131-310CTU-C07_R01_4.5.5.27"
70.36.131.255,161,"public","-- Unknown --"
70.36.132.0,161,"public","-- Unknown --"
70.36.132.1,161,"public","-- Unknown --"
70.36.132.70,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.132.146,161,"public","Apple Base Station V3.84 Compatible"
70.36.132.205,161,"public","Brother NC-6500h, Firmware Ver.0.39  (08.06.05),MID 8CE-117,FID 2"
70.36.132.255,161,"public","-- Unknown --"
70.36.133.0,161,"public","-- Unknown --"
70.36.133.1,161,"public","-- Unknown --"
70.36.133.6,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.133.16,161,"public","Software Version H131-310CTU-C09_R01_4.5.5.27"
70.36.133.32,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.133.50,161,"public","Apple Base Station V3.84 Compatible"
70.36.133.52,161,"public","Apple Base Station V3.84 Compatible"
70.36.133.99,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
70.36.133.100,161,"public","HP ETHERNET MULTI-ENVIRONMENT"
70.36.133.101,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.133.110,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.133.172,161,"public","HP ETHERNET MULTI-ENVIRONMENT"
70.36.133.186,161,"public","Apple Base Station V3.84 Compatible"
70.36.133.203,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.133.214,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.133.238,161,"public","Software Version D131-310CTU-C03_R01_4.5.5.37"
70.36.133.252,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.133.255,161,"public","-- Unknown --"
70.36.134.0,161,"public","-- Unknown --"
70.36.134.1,161,"public","-- Unknown --"
70.36.134.9,161,"public","Software Version H131-310CTU-C09_R01_4.5.5.27"
70.36.134.57,161,"public","Apple Base Station V3.84 Compatible"
70.36.134.76,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.134.127,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.134.197,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.134.247,161,"public","Software Version D131-310SNC-C03_R01_4.5.5.37"
70.36.134.255,161,"public","-- Unknown --"
70.36.135.0,161,"public","-- Unknown --"
70.36.135.1,161,"public","-- Unknown --"
70.36.135.41,161,"public","HP ETHERNET MULTI-ENVIRONMENT"
70.36.135.49,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.135.149,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.135.228,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
70.36.135.255,161,"public","-- Unknown --"
70.36.136.0,161,"public","-- Unknown --"
70.36.136.1,161,"public","-- Unknown --"
70.36.136.29,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.136.35,161,"public","Apple Base Station V3.84 Compatible"
70.36.136.54,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.136.59,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
70.36.136.99,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
70.36.136.112,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.136.140,161,"public","Linux WNR1000v2 2.6.15 #199 Thu Jan 28 09:49:57 CST 2010 mips MIB=01a01"
70.36.136.156,161,"public","Apple Base Station V3.84 Compatible"
70.36.136.193,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.136.213,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
70.36.136.255,161,"public","-- Unknown --"
70.36.137.0,161,"public","-- Unknown --"
70.36.137.1,161,"public","-- Unknown --"
70.36.137.10,161,"public","Apple Base Station V3.84 Compatible"
70.36.137.254,161,"public","Apple Base Station V3.84 Compatible"
70.36.137.255,161,"public","-- Unknown --"
70.36.138.0,161,"public","-- Unknown --"
70.36.138.1,161,"public","-- Unknown --"
70.36.138.20,161,"public","Software Version H131-310CTU-C09_R01_4.5.5.27"
70.36.138.26,161,"public","Apple Base Station V3.84 Compatible"
70.36.138.240,161,"public","Software Version D131-310CTU-C03_R01_4.5.5.37"
70.36.138.243,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.139.0,161,"public","-- Unknown --"
70.36.139.1,161,"public","-- Unknown --"
70.36.138.255,161,"public","-- Unknown --"
70.36.139.33,161,"public","Software Version H131-310CTU-C09_R01_4.5.5.27"
70.36.139.99,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.139.129,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.139.179,161,"public","Internet Broadband Router"
70.36.139.218,161,"public","Software Version H131-310CTU-C07_R01_4.5.5.27"
70.36.139.255,161,"public","-- Unknown --"
70.36.140.0,161,"public","-- Unknown --"
70.36.140.1,161,"public","-- Unknown --"
70.36.140.19,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.140.24,161,"public","Apple Base Station V3.84 Compatible"
70.36.140.63,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.140.80,161,"public","Apple Base Station V3.84 Compatible"
70.36.140.141,161,"public","Software Version D131-310CTU-C03_R01_4.5.5.37"
70.36.140.152,161,"public","Software Version D131-310SNC1-C03_R01_4.5.5.37"
70.36.140.157,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.140.174,161,"public","Apple Base Station V3.84 Compatible"
70.36.140.181,161,"public","Apple Base Station V3.84 Compatible"
70.36.140.189,161,"public","Cisco IOS Software, C880 Software (C880VOICE-UNIVERSALK9-M), Version 12.4(24)T3, RELEASE SOFTWARE (fc2)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2010 by Cisco Systems, Inc...Compiled Tue 23-Mar-10 19:47 by prod_rel_team"
70.36.140.239,161,"public","Apple Base Station V3.84 Compatible"
70.36.140.255,161,"public","-- Unknown --"
70.36.141.0,161,"public","-- Unknown --"
70.36.141.1,161,"public","-- Unknown --"
70.36.141.28,161,"public","Brother NC-7400w, Firmware Ver.1.02  (08.03.14),MID 8C5-C17,FID 2"
70.36.141.51,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.141.123,161,"public","Brother NC-220w, Firmware Ver.0.09  ,MID 8CA-K19-001"
70.36.141.129,161,"public","Software Version D131-310SNC-C03_R01_4.5.5.37"
70.36.141.186,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.141.231,161,"public","Samsung SCX-4725 Series; OS 1.25; Engine 1.00.01;9161BAJQ903191K."
70.36.141.241,161,"public","Netopia 2247-62 v7.8.2r2"
70.36.141.255,161,"public","-- Unknown --"
70.36.142.0,161,"public","-- Unknown --"
70.36.142.1,161,"public","-- Unknown --"
70.36.142.18,161,"public","Software Version H131-310CTU-C06_R02_4.5.5.22"
70.36.142.35,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
70.36.142.76,161,"public","Apple AirPort - Apple Inc., 2006-2010.  All rights Reserved."
70.36.142.84,161,"public","Software Version D131-310SNC-C03_R01_4.5.5.37"
70.36.142.255,161,"public","-- Unknown --"
70.36.143.0,161,"public","-- Unknown --"
70.36.143.1,161,"public","-- Unknown --"
70.36.143.67,161,"public","HP ETHERNET MULTI-ENVIRONMENT"
70.36.143.249,161,"public","Netopia 2241N-VGx v7.7.4r1"
70.36.143.255,161,"public","-- Unknown --"
70.36.144.0,161,"public","-- Unknown --"
70.36.144.1,161,"public","-- Unknown --"
70.36.144.49,161,"public","Base Station V3.81 Compatible"
70.36.144.174,161,"public","Apple Base Station V3.84 Compatible"
70.36.144.186,161,"public","Software Version D131-310SNC1-C03_R01_4.5.5.37"
70.36.144.212,161,"public","Netopia 3347-02 v7.8.1r2"
70.36.144.214,161,"public","System Description"
70.36.144.255,161,"public","-- Unknown --"
70.36.145.0,161,"public","-- Unknown --"
70.36.145.1,161,"public","-- Unknown --"
