96.2.18.2,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.30,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.33,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.36,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.42,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.44,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.77,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.78,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1005; MODEL: U10C019>>"
96.2.18.86,161,"public","Broadband Residential Gateway"
96.2.18.91,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1011; MODEL: U10C019>>"
96.2.18.95,161,"public","Xerox Phaser 8550DP;PS 3.11.0,Net 24.38.04.28.2005,Eng 18.P1.3.11.0,OS 4.278"
96.2.18.131,161,"public","Ambit Wireless CableModem <<HW_REV: 4.10; VENDOR: Ambit; BOOTR: 2.1.6d; SW_REV: 5.66.1005; MODEL: U10C019>>"
96.2.18.134,161,"public","Base Station V3.84 SN-PW123B24H93 V3.73"
