74.0.0.1,161,"public","Netopia 4622 v5.3.9R2"
74.0.0.9,161,"public","Siemens 5890 Router (5890-001) v6.2.020..Copyright (C) 2005 Siemens Subscriber Networks, Inc...All Rights Reserved"
74.0.0.17,161,"public","Netopia 2247-02 v7.7.2r0"
74.0.0.33,161,"public","Netopia 4622 v5.3.9R2"
74.0.0.97,161,"public","Siemens 5890 Router (5890-001) v6.2.020..Copyright (C) 2005 Siemens Subscriber Networks, Inc...All Rights Reserved"
74.0.0.104,161,"public","Cisco IOS Software, C1700 Software (C1700-IPBASE-M), Version 12.4(1b), RELEASE SOFTWARE (fc2)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2005 by Cisco Systems, Inc...Compiled Sat 24-Sep-05 05:15 by evmiller"
74.0.0.105,161,"public","Cisco IOS Software, C1700 Software (C1700-IPBASE-M), Version 12.4(1b), RELEASE SOFTWARE (fc2)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2005 by Cisco Systems, Inc...Compiled Sat 24-Sep-05 05:15 by evmiller"
74.0.0.111,161,"public","Cisco IOS Software, C1700 Software (C1700-IPBASE-M), Version 12.4(1b), RELEASE SOFTWARE (fc2)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2005 by Cisco Systems, Inc...Compiled Sat 24-Sep-05 05:15 by evmiller"
74.0.0.113,161,"public","Netopia 4652 v5.4.1"
74.0.0.121,161,"public","Efficient 5871 IDSL Router (5871-608) v6.1.020..Copyright (c) 1999-2003 Efficient Networks, Inc...All Rights Reserved"
74.0.0.137,161,"public","Netopia 2247-02 v7.7.2r0"
74.0.0.169,161,"public","Netopia 4652 v5.3.9R6"
74.0.0.193,161,"public","Siemens 5890 Router (5890-002) v6.3.050-1..Copyright (C) 2006 Siemens AG..All rights reserved."
74.0.0.201,161,"public","Siemens 5940 T1E1 [COMBO] Router (5940-014) v6.3.050..Copyright (C) 2006 Siemens AG..All rights reserved."
74.0.0.202,161,"public","Hardware: x86 Family 15 Model 6 Stepping 4 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Multiprocessor Free)"
74.0.0.206,161,"public","Hardware: x86 Family 15 Model 6 Stepping 4 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Multiprocessor Free)"
74.0.0.225,161,"public","Siemens 5890 Router (5890-002) v6.3.050-1..Copyright (C) 2006 Siemens AG..All rights reserved."
74.0.0.233,161,"public","Efficient 5861 DMT Router (5861-608) v6.0.173..Copyright (c) 1999-2003 Efficient Networks, Inc...All Rights Reserved"
74.0.1.33,161,"public","Netopia 4652 v5.4.1"
74.0.1.65,161,"public","Netopia 4652 v5.4.1"
74.0.1.89,161,"public","Siemens 5950 G.SHDSL/SDSL [ATM] Router (5950-035) v6.1.141-1..Copyright (C) 2004 Siemens Subscriber Networks, Inc...All Rights Reserved"
74.0.1.97,161,"public","Netopia 4652 v5.4.1"
74.0.1.137,161,"public","Netopia 4652 v5.4.1"
74.0.1.153,161,"public","Siemens 5890 Router (5890-001) v6.3.050..Copyright (C) 2006 Siemens AG..All rights reserved."
74.0.1.161,161,"public","Siemens 5890 Router (5890-001) v6.3.050..Copyright (C) 2006 Siemens AG..All rights reserved."
74.0.1.169,161,"public","Siemens 5890 Router (5890-001) v6.3.001..Copyright (C) 2005 Siemens Subscriber Networks, Inc...All Rights Reserved"
